id_tx,id_cliente,id_ciudad,categoria,monto,fecha
665,755,7,electronica,13.5,2025-04-11
666,125,2,ropa,272.26,2025-06-09
667,306,4,ropa,106.29,2025-09-05
668,285,1,mercado,26.94,2025-09-16
669,503,3,mercado,25.15,2025-02-16
670,7,2,libros,15.82,2025-02-18
671,423,2,deportes,16.65,2025-02-24
672,520,3,mercado,77.74,2025-09-12
673,793,4,electronica,39.89,2025-07-13
674,40,2,mercado,35.16,2025-12-19
675,46,1,ropa,109.57,2025-06-28
676,694,1,electronica,725.96,2025-04-28
677,213,2,libros,16.74,2025-10-14
678,219,2,mercado,14.37,2025-09-21
679,788,2,deportes,127.12,2025-01-05
680,799,5,ropa,57.76,2025-06-21
681,427,3,mercado,210.23,2025-07-15
682,193,1,mercado,53.4,2025-10-15
683,567,4,deportes,450.82,2025-06-11
684,365,5,ropa,5.36,2025-05-28
685,512,2,hogar,104.71,2025-06-11
686,108,2,electronica,46.73,2025-02-02
687,486,1,electronica,1561.45,2025-11-19
688,546,3,ropa,5.7,2025-10-28
689,719,2,mercado,21.01,2025-02-06
690,230,2,hogar,282.19,2025-06-06
691,685,1,electronica,101.83,2025-01-12
692,258,1,ropa,102.62,2025-12-09
693,578,2,juguetes,26.43,2025-04-09
694,739,2,mercado,74.8,2025-10-24
695,546,2,libros,49.7,2025-04-10
696,738,2,electronica,136.47,2025-12-07
697,34,1,ropa,32.03,2025-01-01
698,120,1,electronica,652.76,2025-06-05
699,87,2,electronica,349.66,2025-01-28
700,680,2,juguetes,179.96,2025-03-11
701,150,4,hogar,12.46,2025-03-22
702,541,6,juguetes,64.44,2025-12-11
703,425,2,ropa,17.97,2025-10-26
704,623,2,deportes,157.84,2025-12-15
705,218,2,libros,123.57,2025-03-10
706,94,1,ropa,40.91,2025-08-28
707,126,4,hogar,9.98,2025-01-10
708,357,4,mercado,79.45,2025-04-24
709,261,2,juguetes,39.97,2025-07-09
710,702,1,electronica,37.13,2025-09-14
711,458,2,ropa,46.35,2025-11-23
712,420,4,electronica,675.66,2025-11-22
713,632,3,ropa,31.42,2025-10-03
714,632,3,deportes,222.05,2025-09-22
715,712,1,ropa,55.21,2025-05-05
716,611,2,hogar,114.78,2025-08-22
717,698,2,electronica,22.17,2025-07-24
718,644,2,ropa,50.28,2025-06-07
719,308,1,ropa,342.14,2025-09-19
720,553,1,electronica,89.39,2025-12-09
721,786,1,electronica,144.43,2025-08-07
722,730,3,mercado,23.69,2025-01-06
723,601,2,hogar,308.67,2025-04-15
724,793,1,hogar,33.48,2025-02-13
725,347,2,hogar,100.77,2025-10-25
726,456,1,electronica,771.77,2025-05-17
727,544,2,mercado,36.12,2025-02-18
728,496,3,mercado,7.73,2025-10-04
729,516,6,mercado,21.52,2025-09-02
730,711,1,electronica,153.54,2025-07-09
731,653,2,juguetes,59.05,2025-01-09
732,651,1,ropa,66.98,2025-06-26
733,28,3,ropa,117.97,2025-11-20
734,272,3,juguetes,118.37,2025-07-13
735,395,2,electronica,115.28,2025-11-05
736,11,1,ropa,37.7,2025-05-08
737,754,1,electronica,12.86,2025-07-21
738,412,1,mercado,24.86,2025-05-20
739,598,1,mercado,17.7,2025-12-24
740,355,5,electronica,27.79,2025-11-23
741,303,2,hogar,146.75,2025-04-21
742,88,6,electronica,480.87,2025-04-19
743,623,2,libros,67.7,2025-04-02
744,205,2,electronica,899.12,2025-01-02
745,110,1,juguetes,46.15,2025-02-10
746,613,1,mercado,308.55,2025-11-16
747,395,4,mercado,235.69,2025-09-09
748,169,1,electronica,87.35,2025-02-20
749,655,2,juguetes,40.3,2025-02-18
750,133,4,ropa,43.5,2025-06-18
751,456,2,hogar,50.57,2025-09-06
752,595,4,ropa,102.35,2025-01-13
753,421,1,libros,53.33,2025-03-22
754,374,4,juguetes,26.56,2025-11-01
755,590,3,electronica,275.4,2025-09-11
756,354,3,ropa,194.84,2025-02-19
757,780,2,electronica,225.85,2025-07-06
758,180,1,hogar,62.59,2025-07-15
759,499,3,hogar,31.06,2025-01-16
760,75,2,juguetes,121.73,2025-11-14
761,456,1,libros,7.38,2025-05-10
762,317,1,electronica,219.52,2025-10-13
763,734,1,electronica,333.03,2025-03-20
764,505,4,electronica,14.09,2025-11-07
765,119,1,ropa,37.22,2025-02-23
766,642,3,electronica,242.82,2025-11-13
767,770,1,mercado,30.82,2025-12-09
768,522,2,libros,32.28,2025-09-10
769,102,3,ropa,67.23,2025-01-26
770,718,2,hogar,7.81,2025-03-26
771,176,1,electronica,150.26,2025-10-25
772,796,2,juguetes,68.24,2025-10-01
773,160,2,hogar,274.18,2025-04-22
774,185,5,ropa,27.46,2025-04-07
775,584,3,electronica,47.26,2025-02-24
776,145,1,hogar,36.59,2025-07-13
777,403,1,deportes,42.03,2025-03-23
778,333,1,ropa,76.23,2025-02-06
779,298,3,mercado,69.5,2025-07-01
780,750,2,electronica,190.28,2025-04-09
781,68,1,hogar,24.05,2025-09-21
782,295,1,electronica,895.12,2025-09-22
783,209,4,mercado,43.93,2025-08-27
784,715,1,deportes,35.36,2025-09-28
785,332,3,ropa,54.17,2025-08-08
786,795,2,mercado,59.86,2025-03-04
787,671,2,hogar,175.56,2025-02-23
788,106,3,mercado,12.95,2025-06-13
789,158,2,electronica,24.63,2025-06-01
790,395,5,ropa,204.01,2025-12-12
791,496,1,electronica,53.77,2025-02-27
792,124,2,hogar,72.08,2025-06-07
793,584,1,electronica,60.35,2025-05-16
794,111,2,hogar,32.82,2025-09-21
795,678,1,ropa,179.13,2025-06-06
796,581,1,ropa,77.24,2025-01-16
797,58,5,mercado,266.39,2025-10-20
798,104,2,hogar,59.97,2025-01-02
799,474,1,electronica,82.92,2025-12-11
800,622,4,ropa,16.21,2025-01-20
801,615,2,electronica,560.24,2025-03-25
802,468,3,hogar,149.61,2025-03-09
803,694,1,libros,44.08,2025-12-16
804,474,4,mercado,12.09,2025-02-03
805,651,1,libros,7.4,2025-01-27
806,537,4,electronica,156.3,2025-06-01
807,306,2,electronica,315.01,2025-01-11
808,620,1,mercado,91.01,2025-08-12
809,43,2,mercado,226.3,2025-04-15
810,156,2,mercado,12.42,2025-01-16
811,700,2,electronica,99.2,2025-03-07
812,430,3,ropa,193.79,2025-03-15
813,779,1,hogar,117.62,2025-02-25
814,359,4,libros,24.56,2025-05-18
815,549,2,electronica,162.03,2025-02-15
816,38,2,ropa,15.83,2025-12-18
817,155,1,ropa,52.49,2025-01-11
818,382,2,electronica,517.19,2025-08-19
819,428,2,electronica,586.4,2025-09-03
820,202,3,hogar,144.34,2025-03-09
821,326,3,mercado,12.85,2025-09-06
822,453,2,hogar,85.01,2025-02-26
823,225,3,electronica,869.6,2025-12-26
824,244,7,libros,62.48,2025-11-05
825,754,2,ropa,91.38,2025-04-24
826,704,4,hogar,181.9,2025-05-03
827,685,6,deportes,103.88,2025-10-18
828,168,1,electronica,121.18,2025-09-03
829,165,2,deportes,117.69,2025-08-03
830,774,3,mercado,13.01,2025-03-12
831,296,7,hogar,225.83,2025-03-26
832,233,7,hogar,138.94,2025-01-11
833,135,2,hogar,6.11,2025-05-04
834,286,5,ropa,153.59,2025-03-16
835,70,1,mercado,24.74,2025-02-26
836,731,4,electronica,91.53,2025-04-04
837,161,2,electronica,21.3,2025-12-07
838,617,7,ropa,52.02,2025-01-05
839,446,4,hogar,56.09,2025-05-27
840,667,1,hogar,208.68,2025-07-18
841,137,3,electronica,669.44,2025-06-16
842,767,2,ropa,139.79,2025-08-06
843,520,2,libros,93.47,2025-08-23
844,372,2,electronica,82.47,2025-02-14
845,687,2,hogar,128.17,2025-07-10
846,551,1,mercado,14.16,2025-11-21
847,531,4,ropa,108.49,2025-03-18
848,128,3,electronica,61.33,2025-06-13
849,190,5,deportes,97.23,2025-10-01
850,63,2,deportes,20.3,2025-06-03
851,147,5,hogar,150.85,2025-08-26
852,620,2,ropa,19.21,2025-03-23
853,96,3,electronica,571.51,2025-02-03
854,94,1,electronica,181.19,2025-11-11
855,682,5,electronica,40.67,2025-12-05
856,766,3,ropa,12.1,2025-02-15
857,66,7,mercado,89.43,2025-03-25
858,587,3,mercado,18.72,2025-11-12
859,691,2,electronica,61.85,2025-03-19
860,515,6,juguetes,41.09,2025-12-21
861,259,3,mercado,45.14,2025-11-20
862,456,5,hogar,10.51,2025-06-16
863,393,2,deportes,51.0,2025-11-14
864,360,1,hogar,334.11,2025-03-28
865,421,2,juguetes,59.21,2025-05-28
866,416,6,mercado,91.03,2025-04-26
867,4,2,hogar,25.21,2025-06-17
868,220,3,electronica,118.26,2025-07-21
869,286,2,mercado,155.06,2025-03-15
870,131,2,electronica,391.66,2025-07-27
871,625,1,hogar,238.93,2025-11-06
872,543,2,ropa,14.79,2025-10-26
873,730,7,hogar,271.41,2025-07-16
874,780,3,juguetes,12.97,2025-10-25
875,121,2,juguetes,36.08,2025-08-06
876,511,2,libros,46.61,2025-06-09
877,795,1,mercado,16.71,2025-03-02
878,310,2,electronica,614.14,2025-08-26
879,351,2,electronica,154.59,2025-06-25
880,342,2,electronica,98.7,2025-05-14
881,363,2,juguetes,16.41,2025-09-01
882,453,1,deportes,63.29,2025-08-11
883,471,1,electronica,72.12,2025-09-08
884,667,2,mercado,94.62,2025-12-23
885,267,1,electronica,232.46,2025-08-12
886,513,1,deportes,60.83,2025-09-27
887,338,1,libros,129.76,2025-02-10
888,628,1,electronica,250.99,2025-11-13
889,373,2,libros,14.68,2025-04-21
890,763,2,electronica,257.74,2025-03-05
891,668,2,ropa,39.33,2025-11-01
892,380,3,hogar,232.81,2025-12-26
893,789,3,mercado,129.37,2025-07-23
894,584,2,libros,28.18,2025-05-06
895,380,1,hogar,23.01,2025-05-17
896,121,2,deportes,115.59,2025-08-23
897,171,3,deportes,52.56,2025-11-12
898,81,2,deportes,74.3,2025-11-15
899,775,3,deportes,132.52,2025-03-03
900,756,1,libros,33.43,2025-05-09
901,738,1,ropa,22.41,2025-05-16
902,114,2,libros,23.61,2025-02-04
903,758,1,juguetes,54.32,2025-05-28
904,109,2,ropa,47.69,2025-04-06
905,471,5,ropa,150.49,2025-11-05
906,413,2,libros,84.82,2025-10-26
907,16,1,electronica,174.77,2025-04-19
908,113,7,electronica,883.0,2025-08-17
909,11,4,mercado,32.46,2025-06-25
910,766,2,electronica,634.26,2025-01-24
911,757,2,libros,19.21,2025-03-22
912,200,1,electronica,15.0,2025-08-04
913,363,3,electronica,411.98,2025-03-19
914,707,1,mercado,55.02,2025-09-23
915,193,2,ropa,138.92,2025-10-10
916,186,1,mercado,17.94,2025-11-08
917,401,1,hogar,91.05,2025-03-15
918,558,3,ropa,60.85,2025-11-21
919,258,2,hogar,82.11,2025-09-20
920,624,1,electronica,502.61,2025-01-11
921,501,1,hogar,538.98,2025-09-06
922,388,4,mercado,100.5,2025-04-13
923,273,7,juguetes,5.65,2025-06-03
924,72,1,libros,46.65,2025-05-03
925,236,1,electronica,59.72,2025-12-27
926,434,3,hogar,85.54,2025-10-18
927,138,2,libros,54.4,2025-10-14
928,350,2,electronica,123.2,2025-12-23
929,376,2,electronica,41.68,2025-11-28
930,107,1,deportes,352.65,2025-02-15
931,773,4,deportes,173.39,2025-12-28
932,714,3,electronica,16.67,2025-05-01
933,558,1,libros,17.06,2025-08-02
934,328,1,mercado,100.18,2025-03-19
935,126,1,electronica,292.07,2025-01-26
936,669,3,juguetes,26.34,2025-06-16
937,1,4,ropa,78.45,2025-01-26
938,466,4,electronica,82.08,2025-06-04
939,382,1,ropa,176.55,2025-06-08
940,619,1,libros,61.19,2025-10-13
941,693,1,electronica,52.8,2025-01-04
942,140,1,deportes,268.74,2025-09-23
943,480,3,deportes,403.6,2025-02-20
944,170,2,hogar,30.98,2025-12-06
945,364,2,ropa,20.75,2025-08-27
946,576,5,mercado,67.38,2025-07-09
947,424,2,juguetes,23.9,2025-05-09
948,399,2,mercado,34.18,2025-07-24
949,185,1,hogar,9.6,2025-11-11
950,99,2,electronica,146.57,2025-12-04
951,442,7,mercado,25.66,2025-09-14
952,705,2,hogar,42.08,2025-06-23
953,659,2,mercado,47.67,2025-03-20
954,799,2,deportes,91.31,2025-04-11
955,478,3,hogar,16.05,2025-11-08
956,209,4,mercado,18.97,2025-11-09
957,457,3,hogar,112.63,2025-09-25
958,407,3,hogar,15.57,2025-10-28
959,59,4,mercado,23.51,2025-05-16
960,3,2,ropa,18.99,2025-04-09
961,379,2,hogar,43.45,2025-01-21
962,674,2,mercado,94.79,2025-04-26
963,398,1,ropa,141.17,2025-10-08
964,447,2,deportes,203.78,2025-08-16
965,56,1,electronica,450.46,2025-11-02
966,239,1,ropa,10.91,2025-12-20
967,677,3,electronica,309.18,2025-09-01
968,133,2,ropa,187.71,2025-07-04
969,52,1,deportes,165.54,2025-07-19
970,478,2,hogar,345.11,2025-09-23
971,359,5,libros,46.39,2025-07-13
972,702,2,libros,79.92,2025-02-27
973,619,1,hogar,165.19,2025-12-26
974,331,2,electronica,45.67,2025-01-08
975,525,2,hogar,50.9,2025-05-22
976,132,2,ropa,67.3,2025-05-23
977,110,2,mercado,47.12,2025-09-12
978,164,2,mercado,57.71,2025-01-08
979,234,2,hogar,109.49,2025-12-15
980,242,2,electronica,222.39,2025-09-26
981,293,1,mercado,38.42,2025-07-09
982,589,3,deportes,60.86,2025-11-11
983,542,2,mercado,114.06,2025-12-04
984,682,3,mercado,261.67,2025-07-23
985,285,1,hogar,246.93,2025-07-28
986,506,2,mercado,19.5,2025-03-11
987,387,4,electronica,101.02,2025-01-28
988,715,1,ropa,32.33,2025-09-24
989,37,2,ropa,35.81,2025-02-14
990,432,1,ropa,159.7,2025-09-28
991,246,2,ropa,61.94,2025-04-25
992,643,2,mercado,113.39,2025-07-13
993,463,4,deportes,119.82,2025-10-19
994,361,4,ropa,27.17,2025-09-02
995,220,2,electronica,439.22,2025-08-20
996,472,1,electronica,23.72,2025-02-22
997,535,3,ropa,12.25,2025-02-24
998,470,6,hogar,53.63,2025-07-25
999,77,1,libros,61.94,2025-11-12
1000,354,2,electronica,364.42,2025-01-19
1001,778,1,electronica,624.65,2025-12-08
1002,28,2,electronica,230.81,2025-05-20
1003,136,1,electronica,305.03,2025-10-21
1004,93,5,mercado,174.82,2025-04-19
1005,28,1,ropa,25.01,2025-03-15
1006,788,1,ropa,33.85,2025-09-28
1007,159,2,juguetes,14.69,2025-09-26
1008,154,1,mercado,75.81,2025-10-17
1009,471,5,ropa,9.42,2025-03-15
1010,749,4,ropa,32.47,2025-09-28
1011,675,1,ropa,66.53,2025-07-16
1012,586,3,hogar,165.15,2025-05-22
1013,5,1,ropa,253.16,2025-06-10
1014,679,1,deportes,40.92,2025-05-15
1015,401,4,ropa,58.86,2025-11-15
1016,259,6,mercado,137.62,2025-04-09
1017,158,1,mercado,49.81,2025-09-24
1018,542,3,mercado,38.87,2025-10-26
1019,74,6,ropa,169.47,2025-06-17
1020,762,2,electronica,126.28,2025-03-08
1021,346,2,mercado,19.94,2025-01-19
1022,200,1,electronica,62.41,2025-09-07
1023,268,7,electronica,188.23,2025-10-16
1024,548,2,deportes,45.42,2025-05-21
1025,508,2,juguetes,111.54,2025-06-08
1026,372,1,mercado,67.06,2025-10-10
1027,238,3,mercado,10.66,2025-04-11
1028,223,1,hogar,63.37,2025-06-27
1029,183,6,libros,71.01,2025-12-15
1030,326,3,electronica,275.74,2025-04-11
1031,649,3,hogar,10.02,2025-12-24
1032,138,4,mercado,90.05,2025-03-11
1033,71,1,electronica,512.99,2025-12-08
1034,743,6,mercado,151.93,2025-12-08
1035,424,5,deportes,318.3,2025-11-16
1036,423,5,mercado,11.63,2025-10-17
1037,284,3,electronica,60.47,2025-09-13
1038,480,1,electronica,673.02,2025-06-19
1039,66,2,ropa,84.02,2025-02-19
1040,90,2,electronica,27.48,2025-11-24
1041,522,3,ropa,26.45,2025-07-03
1042,265,4,ropa,365.44,2025-05-07
1043,349,3,ropa,53.7,2025-09-10
1044,53,3,ropa,26.97,2025-11-06
1045,471,1,electronica,28.57,2025-11-07
1046,279,2,hogar,14.22,2025-10-02
1047,720,1,mercado,58.85,2025-06-18
1048,667,1,mercado,82.51,2025-02-04
1049,154,1,electronica,569.59,2025-08-15
1050,589,2,ropa,356.82,2025-06-07
1051,13,1,ropa,13.55,2025-08-03
1052,260,3,electronica,447.48,2025-08-21
1053,200,2,ropa,37.52,2025-06-21
1054,84,2,electronica,51.14,2025-10-23
1055,524,2,electronica,1014.18,2025-10-28
1056,573,5,ropa,8.61,2025-11-11
1057,389,1,mercado,115.96,2025-10-18
1058,799,2,ropa,87.76,2025-01-06
1059,704,2,mercado,93.43,2025-06-13
1060,798,3,electronica,532.24,2025-06-03
1061,119,1,deportes,139.41,2025-02-28
1062,695,7,electronica,307.04,2025-06-23
1063,392,2,libros,89.04,2025-01-12
1064,199,3,electronica,157.69,2025-11-05
1065,290,6,hogar,93.1,2025-04-07
1066,109,3,mercado,50.85,2025-07-10
1067,7,1,electronica,30.6,2025-07-22
1068,488,1,mercado,20.7,2025-08-11
1069,469,2,deportes,25.56,2025-07-08
1070,576,2,ropa,40.11,2025-02-17
1071,120,3,ropa,164.49,2025-02-16
1072,799,1,electronica,374.71,2025-02-28
1073,572,2,electronica,609.98,2025-10-01
1074,420,2,mercado,151.09,2025-10-05
1075,480,1,electronica,81.13,2025-07-06
1076,697,2,electronica,69.79,2025-04-12
1077,448,5,mercado,168.59,2025-11-26
1078,686,2,ropa,237.84,2025-05-11
1079,116,4,mercado,64.08,2025-12-04
1080,793,2,hogar,236.92,2025-02-01
1081,735,6,electronica,78.48,2025-02-11
1082,583,3,ropa,128.11,2025-11-04
1083,399,1,hogar,252.96,2025-11-01
1084,228,4,hogar,150.14,2025-01-04
1085,653,2,electronica,204.9,2025-01-04
1086,356,2,ropa,33.72,2025-10-16
1087,336,1,electronica,207.49,2025-02-01
1088,543,2,electronica,361.16,2025-08-06
1089,611,7,mercado,17.97,2025-01-09
1090,259,2,deportes,192.68,2025-09-12
1091,234,2,ropa,101.03,2025-03-08
1092,737,2,mercado,26.33,2025-01-11
1093,476,1,hogar,22.47,2025-08-21
1094,796,2,hogar,261.16,2025-06-19
1095,481,1,electronica,209.65,2025-06-11
1096,2,1,hogar,34.57,2025-02-28
1097,346,3,ropa,27.42,2025-11-22
1098,450,7,electronica,421.98,2025-06-23
1099,67,1,juguetes,101.61,2025-03-03
1100,24,4,mercado,61.56,2025-12-09
1101,618,2,ropa,288.27,2025-04-20
1102,525,3,electronica,58.15,2025-02-23
1103,538,6,mercado,42.11,2025-03-15
1104,423,7,libros,7.66,2025-12-24
1105,753,1,ropa,44.86,2025-05-17
1106,660,2,ropa,170.88,2025-05-24
1107,635,4,electronica,28.25,2025-11-12
1108,735,2,electronica,16.1,2025-09-09
1109,520,4,mercado,23.66,2025-10-28
1110,514,1,libros,25.01,2025-05-15
1111,296,2,electronica,764.26,2025-07-28
1112,467,7,juguetes,32.85,2025-12-13
1113,445,1,ropa,503.99,2025-08-10
1114,513,2,mercado,93.32,2025-03-15
1115,558,2,ropa,7.21,2025-03-02
1116,596,1,ropa,27.49,2025-01-22
1117,194,1,electronica,184.03,2025-07-28
1118,592,2,mercado,39.84,2025-12-10
1119,236,2,mercado,46.52,2025-10-27
1120,97,3,hogar,6.07,2025-01-17
1121,445,3,ropa,235.21,2025-12-18
1122,214,2,juguetes,60.57,2025-11-17
1123,31,3,hogar,15.65,2025-01-14
1124,351,1,ropa,9.86,2025-08-26
1125,222,6,ropa,136.96,2025-06-10
1126,327,1,mercado,36.37,2025-01-01
1127,95,4,mercado,8.08,2025-10-05
1128,221,4,hogar,45.9,2025-03-10
1129,531,1,ropa,241.96,2025-11-17
1130,485,2,libros,110.38,2025-04-19
1131,477,2,hogar,188.6,2025-09-09
1132,448,2,electronica,81.92,2025-09-17
1133,751,2,mercado,56.29,2025-01-07
1134,396,6,mercado,46.74,2025-05-27
1135,69,4,electronica,29.9,2025-09-08
1136,553,2,juguetes,69.95,2025-09-01
1137,119,3,mercado,72.63,2025-07-02
1138,125,3,ropa,85.63,2025-09-01
1139,329,3,ropa,102.79,2025-12-28
1140,562,1,hogar,75.79,2025-03-14
1141,160,1,ropa,13.49,2025-02-20
1142,794,2,libros,12.18,2025-05-08
1143,705,2,mercado,7.29,2025-10-08
1144,447,5,electronica,228.98,2025-06-14
1145,243,2,libros,37.24,2025-09-03
1146,613,2,electronica,566.43,2025-03-07
1147,218,1,ropa,9.98,2025-09-01
1148,115,1,deportes,260.88,2025-03-21
1149,45,5,deportes,93.53,2025-03-01
1150,756,1,mercado,61.35,2025-01-28
1151,27,2,hogar,71.6,2025-02-19
1152,603,2,ropa,25.23,2025-08-24
1153,342,4,mercado,35.58,2025-12-13
1154,291,1,ropa,18.51,2025-04-20
1155,32,2,libros,62.11,2025-11-05
1156,497,3,electronica,150.33,2025-08-25
1157,438,2,electronica,670.72,2025-11-17
1158,66,2,mercado,24.47,2025-06-01
1159,159,2,deportes,133.38,2025-04-04
1160,630,3,hogar,91.94,2025-05-11
1161,135,6,hogar,30.69,2025-12-02
1162,590,1,juguetes,5.04,2025-12-09
1163,383,3,hogar,81.02,2025-05-06
1164,93,7,electronica,354.25,2025-07-19
1165,460,2,hogar,66.91,2025-03-02
1166,754,2,juguetes,28.73,2025-01-14
1167,327,1,hogar,11.69,2025-03-07
1168,131,1,libros,76.47,2025-05-19
1169,750,4,electronica,176.01,2025-12-14
1170,589,2,electronica,343.79,2025-05-18
1171,304,3,ropa,12.02,2025-08-24
1172,66,2,ropa,96.87,2025-02-15
1173,796,1,hogar,74.32,2025-09-11
1174,447,4,deportes,166.05,2025-05-20
1175,792,3,deportes,38.08,2025-06-25
1176,724,2,mercado,30.19,2025-01-14
1177,591,5,ropa,27.96,2025-08-23
1178,552,3,hogar,248.09,2025-03-20
1179,724,2,mercado,40.75,2025-12-04
1180,440,1,ropa,162.98,2025-05-10
1181,537,1,ropa,106.87,2025-05-17
1182,795,5,hogar,49.18,2025-06-22
1183,615,2,mercado,31.38,2025-12-05
1184,358,1,mercado,98.39,2025-08-06
1185,226,1,ropa,23.05,2025-11-27
1186,520,5,hogar,27.38,2025-04-12
1187,757,3,hogar,71.74,2025-02-08
1188,250,2,electronica,22.6,2025-12-11
1189,375,3,ropa,39.25,2025-10-17
1190,162,3,mercado,103.58,2025-07-20
1191,319,1,ropa,150.88,2025-07-13
1192,403,1,juguetes,136.52,2025-09-09
1193,783,1,ropa,57.02,2025-04-01
1194,200,1,deportes,164.0,2025-03-04
1195,401,6,hogar,53.74,2025-07-21
1196,313,2,electronica,218.32,2025-11-18
1197,243,2,hogar,259.81,2025-10-27
1198,786,1,mercado,43.8,2025-12-18
1199,415,1,ropa,30.52,2025-05-19
1200,137,2,deportes,215.03,2025-11-16
1201,411,2,electronica,25.59,2025-06-07
1202,425,2,deportes,18.27,2025-06-10
1203,328,4,libros,70.01,2025-02-12
1204,573,2,electronica,180.67,2025-07-07
1205,722,2,libros,141.72,2025-01-19
1206,428,2,libros,65.38,2025-08-15
1207,471,1,hogar,233.26,2025-09-04
1208,394,4,libros,18.07,2025-10-17
1209,35,4,mercado,45.63,2025-09-10
1210,245,1,libros,70.6,2025-11-16
1211,176,2,ropa,111.85,2025-08-26
1212,239,2,hogar,98.06,2025-09-01
1213,736,1,electronica,337.9,2025-06-12
1214,508,6,ropa,48.56,2025-08-02
1215,278,5,ropa,49.33,2025-05-15
1216,139,1,electronica,1362.53,2025-11-28
1217,723,2,electronica,209.77,2025-11-11
1218,538,3,ropa,122.89,2025-04-10
1219,14,1,ropa,294.84,2025-06-06
1220,384,4,hogar,15.52,2025-11-26
1221,370,2,hogar,505.63,2025-05-24
1222,378,1,electronica,721.37,2025-01-03
1223,750,5,ropa,45.96,2025-02-23
1224,184,2,electronica,180.22,2025-07-01
1225,300,2,mercado,89.1,2025-11-14
1226,666,3,electronica,294.35,2025-03-11
1227,171,1,ropa,133.3,2025-09-15
1228,65,2,juguetes,14.51,2025-12-19
1229,634,3,ropa,132.97,2025-12-15
1230,571,1,libros,31.63,2025-09-21
1231,219,3,mercado,6.83,2025-09-12
1232,128,2,hogar,137.13,2025-12-06
1233,588,1,ropa,92.7,2025-09-28
1234,504,2,ropa,294.86,2025-06-28
1235,43,2,ropa,17.21,2025-05-11
1236,124,1,ropa,34.29,2025-05-06
